"","district_id","account_id","frequency","Date_Account","client_id_owner","client_id_disponent","sex_owner","birth_owner","sex_disponent","birth_disponent","loan_id","Date_Loan","Amount_Loan","Duration_Loan","Payments_Loan","status","Status_Loan","Ord_Insurance","Ord_Insurance_amount","Ord_Household_Payment","Ord_Household_Payment_amount","Ord_Loan_Payment","Ord_Loan_Payment_amount","Ord_Leasing","Ord_Leasing_amount","Ord_Empty","Ord_Empty_amount","owner_card_type","disponent_card_type","owner_card_date","district_name","region","num_inhabitants","municip < 499","municip 500-1999","municip 2000-9999","municip > 10000","num_cities","ratio_urban_inhabitants","avg_salary","unemployment_rate_95","unemployment_rate_96","entrepreneurs","crimes_95","crimes_96","crimes_95_ratio","crimes_96_ratio","entrepreneurs_ratio","Num_Type_Credit","Num_Type_VYBER","Num_Type_Withdrawal","Num_Op_Null","Num_Op_Remittances","Num_Op_Collection","Num_Op_CashCredit","Num_Op_WithdrawalCash","Num_Op_WithdrawalCreditCard","Num_Sym_Null","Num_Sym_Null2","Num_Sym_Pension","Num_Sym_Insurance","Num_Sym_NegBal","Num_Sym_Household","Num_Sym_Statement","Num_Sym_IntDep","Num_Sym_LoanPayment","Balance_in_negative","account_disponent_bin","account_loan_bin"
"960","10",5650,"After_trans",1995-01-08,6829,NA,"F",1963-12-24,NA,NA,6157,1995-07-10,98592,24,4108,"OK","OK",0,0,1,10530,1,4108.3,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,109,17,201,48,67,48,13,151,0,169,0,0,0,0,43,43,48,24,0,"0","1"
"961","10",3910,"Monthly",1997-01-19,4716,NA,"F",1933-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2673,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,43,0,51,19,19,23,1,32,0,15,0,23,0,0,19,18,19,0,0,"0","0"
"962","10",1054,"Monthly",1993-02-19,1266,NA,"F",1952-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4736,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,150,0,253,70,66,0,80,187,0,202,0,0,0,0,66,65,70,0,0,"0","0"
"963","10",3792,"Monthly",1993-08-11,4572,NA,"F",1936-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3518,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,131,0,193,65,60,65,1,133,0,74,0,65,0,0,60,60,65,0,0,"0","0"
"964","10",921,"Monthly",1996-10-08,1110,NA,"F",1928-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1776,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,55,0,104,27,45,27,1,59,0,38,23,27,0,0,22,22,27,0,0,"0","0"
"965","10",9104,"Monthly",1994-01-21,11208,NA,"F",1957-03-05,NA,NA,6841,1994-08-07,172080,48,3585,"OK","OK",0,0,0,0,1,3585.2,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,198,20,185,119,48,0,79,157,0,180,0,0,0,0,0,56,119,48,0,"0","1"
"966","10",7997,"Monthly",1996-04-25,9880,NA,"F",1970-12-10,NA,NA,6633,1998-02-05,160656,24,6694,"OK_not_fin","OK",0,0,0,0,1,6694.2,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,88,19,118,32,11,0,56,126,0,153,0,0,0,0,0,29,32,11,0,"0","1"
"967","10",3785,"Monthly",1993-03-24,4563,4564,"F",1971-07-25,"M",1975-08-25,NA,NA,NA,NA,NA,NA,NA,0,0,1,6502,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,154,0,269,69,65,0,85,204,0,225,0,0,0,0,65,64,69,0,0,"1","0"
"968","10",743,"Monthly",1993-11-05,891,NA,"M",1931-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2691,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,125,0,171,62,58,62,1,113,0,57,0,62,0,0,58,57,62,0,0,"0","0"
"969","10",1781,"Monthly",1996-06-23,2158,NA,"M",1981-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,79,0,75,30,0,0,49,75,0,99,0,0,0,0,0,25,30,0,0,"0","0"
"970","10",2933,"Monthly",1993-06-18,3542,3543,"M",1939-09-02,"F",1941-08-19,5568,1994-05-17,272520,60,4542,"OK_not_fin","OK",0,0,1,5907,1,4542,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,177,15,281,67,120,0,110,176,0,222,0,0,0,0,65,64,67,55,0,"1","1"
"971","10",1879,"Monthly",1994-05-13,2280,NA,"F",1974-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,907,0,0,0,0,1,1119,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,113,0,206,56,102,56,1,104,0,212,0,0,0,0,0,51,56,0,0,"0","0"
"972","10",748,"Monthly",1993-04-08,896,897,"F",1973-04-24,"M",1981-03-25,NA,NA,NA,NA,NA,NA,NA,0,0,1,6492,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,173,0,230,68,64,0,105,166,0,208,0,0,0,0,64,63,68,0,0,"1","0"
"973","10",2760,"Monthly",1997-03-14,3333,NA,"F",1949-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5369,0,0,0,0,1,4476,"1",0,1998-11-02,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,49,0,81,21,33,0,28,46,2,60,16,0,0,0,17,16,21,0,0,"0","0"
"974","10",7231,"Monthly",1993-03-14,8726,NA,"M",1953-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2283.2,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,185,34,204,70,0,0,115,238,0,284,0,0,0,2,0,67,70,0,2,"0","0"
"975","10",2523,"Monthly",1993-05-11,3045,NA,"F",1950-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41,1,1819,0,0,0,0,2,155,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,152,0,370,67,251,67,18,119,0,142,125,0,63,0,63,62,67,0,0,"0","0"
"976","10",690,"Monthly",1996-07-11,827,828,"F",1965-09-04,"M",1958-12-10,NA,NA,NA,NA,NA,NA,NA,0,0,1,7152,0,0,1,1749,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,62,0,88,29,25,0,33,63,0,72,0,0,0,0,25,24,29,0,0,"1","0"
"977","10",1567,"Monthly",1997-08-19,1899,NA,"M",1941-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3455,1,480,0,0,0,0,1,6000,"1",0,1998-07-07,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,34,0,76,16,35,0,18,36,5,48,11,0,12,0,12,11,16,0,0,"0","0"
"978","10",3021,"Monthly",1996-04-20,3649,NA,"F",1959-10-25,NA,NA,5591,1996-12-04,155616,48,3242,"OK_not_fin","OK",0,0,0,0,1,3241.8,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,67,11,99,32,25,32,3,85,0,93,0,0,0,0,0,27,32,25,0,"0","1"
"979","10",3640,"Monthly",1993-11-05,4389,NA,"F",1926-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2040,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,125,0,189,62,57,62,1,132,0,76,0,62,0,0,57,57,62,0,0,"0","0"
"980","10",2719,"Monthly",1996-02-08,3283,NA,"M",1933-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2889,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,71,0,107,35,30,35,1,77,0,48,0,35,0,0,30,30,35,0,0,"0","0"
"981","10",787,"Monthly",1993-11-14,941,NA,"M",1935-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4395,0,0,0,0,1,122,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,134,0,238,61,113,0,73,125,0,142,56,0,0,0,57,56,61,0,0,"0","0"
"982","10",2589,"Monthly",1996-12-04,3125,NA,"F",1922-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3694,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,51,0,83,25,41,25,1,42,0,23,21,25,0,0,20,20,25,0,0,"0","0"
"983","10",1601,"Monthly",1993-02-09,1941,1942,"F",1921-07-12,"M",1915-05-10,NA,NA,NA,NA,NA,NA,NA,0,0,1,2694,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,137,0,189,66,66,70,1,123,0,59,0,70,0,0,66,65,66,0,0,"1","0"
"984","10",1830,"Monthly",1993-02-08,2220,2221,"F",1952-02-17,"M",1945-03-15,NA,NA,NA,NA,NA,NA,NA,0,0,1,7692,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,147,0,213,70,66,0,77,147,0,159,0,0,0,0,66,65,70,0,0,"1","0"
"985","10",988,"Monthly",1994-10-22,1192,NA,"F",1925-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2512,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,98,0,165,47,45,50,1,120,0,76,0,50,0,0,45,45,47,0,0,"0","0"
"986","10",2979,"Monthly",1997-11-22,3597,NA,"F",1933-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3494,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,25,0,26,11,8,13,1,18,0,11,0,13,0,0,8,8,11,0,0,"0","0"
"987","10",1483,"Monthly",1996-01-09,1796,1797,"M",1938-11-23,"F",1941-11-04,NA,NA,NA,NA,NA,NA,NA,0,0,1,1962,0,0,0,0,1,2701,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,95,0,135,36,62,0,59,73,0,101,31,0,0,0,31,31,36,0,0,"1","0"
"988","10",3773,"Monthly",1997-05-04,4549,NA,"F",1920-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3146,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,41,0,50,20,16,20,1,34,0,20,0,20,0,0,16,15,20,0,0,"0","0"
"989","10",1629,"Monthly",1995-11-02,1974,1975,"M",1918-07-14,"F",1915-09-27,NA,NA,NA,NA,NA,NA,NA,0,0,1,3137,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,77,0,100,38,34,38,1,66,0,34,0,38,0,0,34,33,38,0,0,"1","0"
"990","10",805,"Monthly",1996-12-02,964,NA,"F",1953-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1424.4,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,57,9,57,25,0,25,7,66,0,77,0,0,0,1,0,20,25,0,1,"0","0"
"991","10",3635,"Monthly",1997-05-04,4384,NA,"F",1973-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2045,0,0,0,0,1,493,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,46,0,69,20,32,20,6,37,0,48,16,0,0,0,16,15,20,0,0,"0","0"
"992","10",3036,"Monthly",1994-04-10,3669,NA,"M",1962-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,102,16,125,56,0,0,46,141,0,137,0,0,0,0,0,50,56,0,0,"0","0"
"993","10",558,"Monthly",1996-06-15,671,NA,"F",1971-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4081,0,0,0,0,1,1476,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,74,0,121,30,51,0,44,70,0,89,26,0,0,0,25,25,30,0,0,"0","0"
"994","10",3038,"Monthly",1996-04-28,3671,3672,"M",1943-07-16,"F",1948-12-06,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"1",0,1997-04-30,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,98,17,108,32,0,0,66,114,11,161,0,0,0,0,0,30,32,0,0,"1","0"
"995","10",3882,"Monthly",1993-07-09,4679,NA,"M",1948-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77,1,1608,0,0,0,0,2,479,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,167,0,399,66,245,66,35,154,0,194,123,0,61,0,61,61,66,0,0,"0","0"
"996","10",3528,"Monthly",1994-03-05,4259,NA,"F",1949-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7655,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,118,0,217,58,54,0,60,163,0,170,0,0,0,0,54,53,58,0,0,"0","0"
"997","10",3728,"Monthly",1994-08-18,4496,4497,"M",1971-02-19,"F",1964-09-14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,112,9,124,52,0,52,8,133,0,146,0,0,0,0,0,47,52,0,0,"1","0"
"998","10",2393,"Monthly",1993-01-07,2889,NA,"M",1943-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4292,0,0,1,1253,0,0,"0",0,NA,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,152,0,264,72,67,0,80,197,0,210,0,0,0,0,67,67,72,0,0,"0","0"
"999","10",1408,"Monthly",1996-09-07,1707,NA,"M",1951-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"2",0,1997-12-11,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.0413752660614222,0.0468702489031754,0.00153121063376917,57,12,70,28,0,28,1,74,8,88,0,0,0,0,0,23,28,0,0,"0","0"
"1000","10",144,"Weekly",1997-04-03,174,NA,"M",1978-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"3",0,1998-01-22,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.04137527,0.04687025,0.001531211,53,11,58,21,0,0,32,67,2,82,0,0,0,1,0,18,21,0,1,"0","0"
"1001","10",1817,"Monthly",1996-12-16,2203,NA,"M",1939-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,9131,0,0,0,0,0,0,"1",0,1998-02-02,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.04137527,0.04687025,0.001531211,50,0,82,24,20,0,26,55,7,69,0,0,0,0,20,19,24,0,0,"0","0"
"1002","11",2801,"Monthly",1996-09-23,3385,NA,"F",1924-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3524,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,51,0,67,23,22,27,1,45,0,24,0,27,0,0,22,22,23,0,0,"0","0"
"1003","11",9828,"Monthly",1993-05-20,12095,NA,"M",1939-02-27,NA,NA,6996,1995-04-13,126600,24,5275,"OK","OK",0,0,0,0,1,5274.7,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,135,33,238,67,24,67,1,247,0,253,0,0,0,0,0,62,67,24,0,"0","1"
"1004","11",2133,"Monthly",1997-10-07,2579,2580,"F",1935-01-02,"M",1935-03-07,NA,NA,NA,NA,NA,NA,NA,0,0,1,2143,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,31,0,32,15,11,15,1,21,0,12,0,15,0,0,11,10,15,0,0,"1","0"
"1005","11",1173,"Monthly",1996-09-22,1413,NA,"F",1969-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,950,0,0,0,0,1,1352,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,51,0,93,23,46,27,1,47,0,99,0,0,0,0,0,22,23,0,0,"0","0"
"1006","11",2477,"Monthly",1997-02-11,2992,NA,"M",1966-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3096,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,52,0,57,23,18,0,29,39,0,50,0,0,0,0,18,18,23,0,0,"0","0"
"1007","11",5984,"Monthly",1993-11-11,7234,NA,"M",1965-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,126,0,178,62,0,0,64,178,0,183,0,0,0,4,0,55,62,0,6,"0","0"
"1008","11",561,"Monthly",1996-12-12,674,NA,"F",1927-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1651,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,45,0,92,20,39,24,1,53,0,35,19,24,0,0,20,19,20,0,0,"0","0"
"1009","11",3299,"Weekly",1997-05-16,3991,NA,"M",1967-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,4676,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,42,2,36,20,0,0,22,38,0,52,0,0,0,0,0,8,20,0,0,"0","0"
"1010","11",4081,"Monthly",1995-07-22,4918,NA,"M",1968-05-06,NA,NA,5805,1995-11-28,137904,24,5746,"NPL","NPL",0,0,0,0,1,5746,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,87,0,128,41,17,0,46,111,0,73,0,0,0,12,36,36,41,17,27,"0","1"
"1011","11",1686,"Monthly",1993-11-18,2047,NA,"F",1943-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1532,0,0,0,0,1,1225,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,165,0,242,61,113,0,104,129,0,177,56,0,0,0,57,56,61,0,0,"0","0"
"1012","11",102,"Monthly",1993-10-16,123,NA,"M",1969-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3373,1,7370.2,0,0,1,377,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,118,12,189,58,72,0,60,129,0,149,37,0,0,2,35,38,58,0,1,"0","0"
"1013","11",2469,"Monthly",1996-02-05,2980,NA,"M",1974-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2220,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,65,0,89,30,30,34,1,59,0,65,0,0,0,0,30,29,30,0,0,"0","0"
"1014","11",924,"Monthly",1995-12-09,1113,NA,"M",1976-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,308,0,0,0,0,1,1904,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,79,0,123,37,65,37,5,58,0,68,33,0,0,0,32,32,37,0,0,"0","0"
"1015","11",257,"Monthly",1995-11-05,310,NA,"M",1950-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14166,0,0,1,3816.7,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,83,7,77,37,25,0,46,59,0,80,0,0,0,0,25,25,37,0,0,"0","0"
"1016","11",8173,"Monthly",1993-07-05,10095,10096,"F",1976-02-06,"M",1978-01-05,6678,1994-05-20,80340,12,6695,"OK","OK",0,0,0,0,1,6695,0,0,0,0,"3",0,1995-03-30,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,133,38,252,65,12,65,3,265,13,286,0,0,0,0,0,60,65,12,0,"1","1"
"1017","11",3194,"Monthly",1997-04-19,3861,NA,"F",1951-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7584,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,43,0,56,20,16,0,23,40,0,48,0,0,0,0,16,15,20,0,0,"0","0"
"1018","11",9236,"Monthly",1993-08-18,11372,NA,"M",1961-09-28,NA,NA,6876,1993-12-21,86616,12,7218,"OK","OK",0,0,1,2239,1,7218,0,0,1,2276,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,243,0,318,128,131,0,115,187,0,243,59,0,0,0,60,59,128,12,0,"0","1"
"1019","11",1288,"Monthly",1993-11-27,1558,NA,"F",1927-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2948,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,120,0,197,58,57,61,1,140,0,85,0,61,0,0,57,56,58,0,0,"0","0"
"1020","11",3365,"Monthly",1997-11-18,4068,NA,"M",1924-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2975,0,0,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,26,0,41,12,18,13,1,23,0,16,9,13,0,0,9,8,12,0,0,"0","0"
"1021","11",9225,"Monthly",1996-01-01,11359,11360,"M",1972-08-20,"F",1972-04-19,6871,1997-04-13,164256,48,3422,"OK_not_fin","OK",0,0,0,0,1,3421.5,0,0,0,0,"0",0,NA,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.04594312,0.04665706,0.002036041,128,14,122,71,20,0,57,116,0,143,0,0,0,0,0,30,71,20,0,"1","1"
